y0,y1,y2,y3,y4,y5,y6,y7,y8,y9,y10,y11,y12,y13,y14,y15,y16,y17,y18,y19,y20,y21,y22,y23,y24,y25,y26,y27,y28,y29,y30,y31,y32,y33,y34,y35,y36,y37,y38,y39,y40,y41,y42,y43,y44,y45,y46,y47,y48,y49,y50,y51,y52,y53,y54,y55,y56,y57,y58,y59,y60,y61,y62,y63,y64,y65,y66,y67,y68,y69,y70,y71,y72,y73,y74
0.70625,0.7625,0.75,0.75625,0.740625,0.75,0.7625,0.778125,0.75625,0.8,0.74375,0.76875,0.7625,0.75625,0.7875,0.8,0.746875,0.721875,0.771875,0.765625,0.759375,0.80625,0.80625,0.75625,0.7875,1.646875,3.821875,0.778125,0.803125,0.765625,0.76875,0.809375,6.66875,2.625,0.78125,7.875,1.378125,2.265625,17.73125,17.803125,9.48125,0.796875,17.671875,0.740625,19.76875,0.79375,16.775,19.121875,1.275,11.2375,23.271875,18.9875,12.125,10.64375,2.0,0.8,8.503125,2.371875,0.7625,0.771875,15.08125,1.575,0.7875,15.7375,5.303125,22.25,1.76875,7.10625,11.54375,6.521875,14.9875,18.096875,14.2875,14.43125,18.946875
0.734375,0.7125,0.790625,0.74375,0.725,0.7375,0.76875,0.759375,0.759375,0.790625,0.734375,0.78125,0.771875,0.715625,0.75,0.75,0.746875,0.715625,0.815625,0.746875,0.7625,0.775,0.784375,0.73125,0.71875,1.6375,3.265625,0.759375,0.784375,0.78125,0.790625,0.746875,8.45625,2.6375,0.8125,9.159375,1.25625,2.434375,17.503125,19.58125,8.90625,0.81875,15.31875,0.7375,10.203125,0.7625,18.390625,21.609375,1.69375,15.003125,22.73125,21.078125,17.38125,11.303125,1.29375,0.796875,19.203125,2.39375,0.815625,0.775,21.6375,1.15,0.85,18.94375,5.921875,19.359375,0.8,11.109375,20.753125,6.978125,18.678125,16.51875,15.80625,12.984375,18.309375
0.778125,0.70625,0.728125,0.715625,0.765625,0.778125,0.790625,0.790625,0.80625,0.784375,0.728125,0.79375,0.740625,0.715625,0.78125,0.784375,0.771875,0.70625,0.79375,0.746875,0.696875,0.834375,0.775,0.690625,0.73125,1.7125,2.228125,0.75625,3.54375,0.80625,0.784375,0.759375,7.640625,3.215625,0.7625,12.796875,0.98125,2.675,15.3625,20.44375,7.596875,0.796875,13.3875,0.703125,18.878125,0.85625,12.615625,19.446875,4.671875,9.85625,21.240625,19.2,14.95,10.3125,2.475,0.784375,9.584375,2.428125,0.771875,0.771875,13.715625,1.13125,0.796875,12.625,5.703125,21.71875,1.19375,7.684375,11.621875,6.9375,13.09375,14.9875,20.84375,11.0875,14.925
0.721875,0.746875,0.75,0.771875,0.7875,0.79375,0.809375,0.75,0.828125,0.8125,0.753125,0.784375,0.7875,0.775,0.778125,0.8125,0.809375,0.8125,0.79375,0.815625,0.746875,0.8,0.8375,0.71875,0.709375,1.95,2.0625,0.75,1.86875,0.790625,0.7875,0.78125,7.39375,3.934375,0.8,9.35,0.815625,2.621875,16.246875,11.646875,8.734375,1.09375,15.30625,0.7375,14.940625,0.9375,17.7625,21.91875,0.91875,13.2375,27.565625,18.125,14.309375,13.871875,0.815625,0.815625,15.315625,2.428125,0.7625,0.771875,16.7,1.11875,0.8,18.553125,5.66875,19.48125,0.840625,12.296875,13.421875,6.58125,19.396875,18.065625,17.25,14.425,17.025
0.74375,0.775,0.75625,0.75,0.725,0.746875,0.80625,0.778125,0.796875,0.765625,0.75625,0.821875,0.803125,0.728125,0.74375,0.79375,0.775,0.803125,0.8,0.759375,0.753125,0.775,0.778125,0.771875,0.75,1.825,1.875,0.721875,0.79375,0.7875,0.8,0.859375,7.153125,2.815625,0.76875,11.8,1.421875,4.103125,19.9,12.746875,7.0625,0.859375,15.215625,0.734375,18.775,0.79375,20.090625,18.890625,3.096875,13.090625,21.553125,19.43125,13.959375,11.05625,0.76875,0.7625,13.56875,2.434375,0.7875,0.80625,20.25,1.165625,1.03125,19.496875,5.934375,21.9875,0.9125,8.409375,35.209375,8.578125,22.215625,12.809375,17.5125,12.534375,15.078125
0.7125,0.759375,0.7375,0.725,0.73125,0.73125,0.759375,0.778125,0.78125,0.765625,0.771875,0.821875,0.775,0.771875,0.796875,0.809375,0.74375,0.728125,0.8,0.81875,0.709375,0.79375,0.771875,0.69375,0.7375,1.68125,2.290625,0.76875,0.775,0.784375,0.7375,1.13125,6.81875,4.540625,0.784375,13.803125,1.8125,2.746875,15.65,15.284375,10.271875,1.740625,18.8375,0.740625,11.790625,0.796875,20.846875,20.8375,2.26875,13.275,22.19375,18.234375,19.078125,13.74375,1.03125,0.76875,15.015625,2.265625,0.778125,0.78125,15.953125,1.23125,1.0,16.740625,5.50625,19.278125,0.84375,7.9625,15.946875,8.44375,20.325,15.15,18.690625,18.13125,17.60625
0.728125,0.790625,0.796875,0.7375,0.75625,0.746875,0.7625,0.796875,0.76875,0.771875,0.775,0.790625,0.80625,0.7875,0.76875,0.84375,0.78125,0.728125,0.78125,0.79375,0.721875,0.871875,0.775,0.70625,0.715625,1.8875,3.875,0.740625,0.78125,0.828125,0.8375,0.784375,8.05,3.90625,0.7625,12.671875,3.959375,3.015625,19.253125,14.6,9.0375,0.809375,15.26875,0.7,18.265625,0.83125,18.875,20.2625,5.525,12.296875,22.51875,18.15625,18.98125,10.584375,0.75,0.765625,8.775,2.46875,0.778125,0.7875,19.9125,4.753125,0.759375,13.171875,5.565625,48.68125,0.871875,8.8125,20.071875,8.753125,20.528125,10.946875,35.334375,20.334375,19.684375
0.753125,0.740625,0.75625,0.753125,0.74375,0.725,0.784375,0.80625,0.8,0.80625,0.784375,0.790625,0.790625,0.75,0.790625,0.803125,0.775,0.753125,0.771875,0.775,0.7125,0.76875,0.79375,0.715625,0.76875,1.99375,2.75625,0.753125,0.790625,0.775,0.828125,0.803125,8.36875,2.875,0.809375,8.65625,1.015625,4.2125,15.303125,12.3375,9.31875,0.84375,16.559375,0.75,14.70625,0.853125,18.759375,21.775,8.284375,10.984375,22.246875,18.3625,17.6125,10.35625,0.784375,0.765625,7.375,2.396875,0.8,0.840625,19.73125,3.29375,0.784375,16.275,4.746875,42.309375,0.834375,8.40625,16.228125,10.5875,18.834375,19.70625,17.740625,21.83125,18.2625
0.75,0.75625,0.79375,0.73125,0.728125,0.8,0.78125,0.746875,0.815625,0.775,0.728125,0.828125,0.83125,0.784375,0.834375,0.778125,0.80625,0.721875,0.803125,0.7375,0.75,0.76875,0.85625,0.70625,0.746875,2.159375,4.79375,0.746875,0.790625,0.75625,0.80625,0.778125,8.515625,2.840625,0.846875,8.490625,1.6625,7.215625,19.0625,19.246875,11.53125,0.95,19.521875,0.71875,18.0375,1.04375,20.403125,19.428125,4.821875,13.7375,22.70625,22.3625,18.6875,10.15625,1.375,0.771875,10.3,5.05,0.753125,1.20625,34.665625,10.140625,0.85625,22.121875,5.503125,20.315625,2.403125,10.815625,14.140625,12.653125,29.35,20.615625,20.503125,19.984375,17.55
0.69375,0.778125,0.809375,0.846875,0.75625,0.8,0.771875,0.778125,0.753125,0.784375,0.796875,0.784375,0.825,0.74375,0.775,0.771875,0.7875,0.671875,0.790625,0.790625,0.715625,0.7875,0.80625,0.715625,0.74375,1.98125,3.775,0.721875,0.828125,0.815625,0.796875,0.83125,7.58125,3.103125,0.840625,7.096875,2.828125,8.359375,15.753125,17.05,11.121875,7.19375,16.575,0.70625,20.9,0.85625,20.675,19.45,5.390625,14.26875,21.740625,19.58125,17.64375,13.090625,0.9,0.75,17.878125,3.915625,0.81875,0.98125,20.89375,14.08125,0.903125,17.759375,5.690625,20.8625,2.45,7.696875,18.09375,15.75,18.065625,19.565625,16.715625,37.73125,18.8875
0.740625,0.7125,0.746875,0.746875,0.8875,0.7625,0.7625,0.815625,0.753125,0.775,0.815625,0.771875,0.825,1.3625,0.75,0.76875,0.79375,0.703125,0.778125,0.825,0.79375,0.80625,0.78125,0.75,0.7625,2.0875,4.45,0.76875,0.796875,0.796875,0.878125,0.7875,7.83125,3.046875,0.790625,14.01875,2.325,9.940625,20.13125,18.6625,12.184375,5.265625,18.428125,0.73125,20.225,0.815625,12.6625,23.328125,6.15625,12.703125,22.91875,22.60625,20.1375,10.778125,0.778125,0.8625,20.353125,3.403125,0.778125,1.784375,20.3375,13.009375,1.803125,15.88125,5.715625,20.71875,3.934375,11.175,18.353125,15.453125,25.734375,12.496875,20.809375,20.196875,19.16875
0.715625,0.771875,0.803125,0.725,0.765625,0.75625,0.771875,0.790625,0.771875,0.778125,0.753125,0.765625,0.825,0.771875,0.803125,0.78125,0.78125,0.734375,0.7875,0.815625,0.7125,0.784375,0.79375,0.7625,0.703125,2.225,4.796875,0.771875,0.803125,0.78125,0.825,0.796875,7.825,2.8875,0.76875,17.184375,3.140625,8.734375,16.7,19.1625,16.73125,0.83125,19.440625,0.73125,19.79375,0.890625,22.1375,19.69375,6.23125,20.7,22.771875,21.0125,18.003125,12.3875,0.896875,0.803125,22.321875,3.14375,0.771875,2.015625,19.15625,12.5,0.746875,19.9,5.24375,21.684375,3.425,11.06875,17.1,12.06875,23.75,12.871875,16.978125,38.175,18.18125
0.69375,0.7625,0.778125,0.759375,0.7625,0.821875,0.7875,0.771875,0.83125,0.740625,0.746875,0.8375,0.759375,0.753125,0.775,0.7875,0.784375,0.721875,0.79375,0.76875,0.696875,0.775,0.778125,0.7625,0.734375,2.08125,3.01875,0.815625,0.821875,0.8,0.825,0.7625,8.640625,3.053125,0.79375,12.38125,3.396875,10.18125,16.75625,19.615625,13.09375,0.8125,21.10625,0.75625,20.45625,0.903125,21.30625,21.10625,6.265625,13.253125,22.49375,24.721875,18.871875,12.884375,0.728125,0.83125,20.571875,5.08125,0.853125,3.584375,24.578125,13.175,0.85,37.5,4.90625,31.01875,3.359375,14.55625,18.471875,13.425,29.015625,23.996875,21.328125,17.728125,19.303125
0.709375,0.734375,0.79375,0.721875,0.790625,0.80625,0.759375,0.775,0.765625,0.775,0.79375,0.771875,0.81875,0.778125,0.76875,0.821875,0.828125,0.79375,0.76875,0.775,0.7,0.83125,0.840625,0.721875,0.778125,2.009375,2.415625,0.746875,0.859375,0.75625,0.86875,0.80625,7.778125,3.909375,0.815625,12.615625,5.075,10.203125,15.19375,18.5875,11.225,2.003125,19.325,0.70625,19.296875,1.553125,20.8875,21.259375,8.35625,13.521875,21.190625,21.696875,17.5875,16.2625,0.821875,0.7625,19.54375,4.640625,0.8125,3.525,20.846875,12.73125,1.2875,19.79375,6.38125,39.265625,4.196875,10.93125,20.2375,15.528125,25.45625,41.225,20.56875,18.65625,18.04375
0.7375,0.75625,0.76875,0.75625,0.79375,0.746875,0.784375,0.753125,0.7875,0.784375,0.80625,0.809375,0.8,0.75,0.73125,0.821875,0.7875,0.734375,0.80625,0.790625,0.75,0.7625,0.8125,0.71875,0.75,2.26875,3.371875,0.75,0.7875,0.78125,0.865625,0.790625,8.71875,3.490625,0.784375,10.596875,3.66875,13.3875,19.00625,18.178125,14.575,3.709375,19.04375,0.765625,20.4625,4.284375,19.165625,17.8625,8.859375,13.66875,22.615625,19.478125,13.121875,17.259375,0.85,0.8,20.315625,4.73125,0.75625,4.946875,20.3875,21.30625,6.21875,19.9375,5.975,31.209375,3.7125,42.159375,32.015625,17.14375,25.15,19.109375,29.68125,20.703125,18.9375
0.740625,0.79375,0.75,0.778125,0.78125,0.759375,0.8125,0.740625,0.771875,0.775,0.721875,0.784375,0.7625,0.75,0.778125,0.803125,0.821875,0.725,0.7875,0.7875,0.728125,0.76875,0.778125,0.725,0.765625,2.209375,2.465625,0.746875,0.8,0.8125,0.8875,0.76875,8.121875,3.48125,0.76875,13.609375,3.45,12.18125,20.059375,18.646875,14.896875,0.8875,19.284375,0.71875,18.796875,4.265625,17.909375,18.15625,9.828125,14.490625,22.30625,19.70625,18.38125,15.334375,0.790625,0.790625,19.309375,3.78125,0.796875,4.009375,21.91875,17.365625,0.990625,21.425,6.55625,23.8,5.15625,9.26875,19.859375,12.90625,30.809375,16.25,20.034375,17.84375,18.80625
0.721875,0.75,0.771875,0.78125,0.73125,0.76875,0.796875,0.79375,0.7875,0.775,0.778125,0.7875,0.80625,0.80625,0.78125,0.79375,0.765625,0.7125,0.840625,0.76875,0.715625,0.775,0.865625,0.721875,0.775,2.19375,1.728125,0.728125,0.91875,0.853125,0.821875,0.809375,11.003125,3.6375,0.7875,26.0125,4.121875,8.70625,18.790625,18.8625,15.46875,0.809375,19.603125,0.765625,20.071875,5.296875,17.94375,20.571875,8.30625,15.359375,22.209375,19.20625,21.165625,16.93125,0.7375,0.834375,20.390625,5.44375,0.7875,4.9625,25.284375,17.825,0.99375,41.515625,7.009375,20.325,4.746875,16.2125,18.65625,17.240625,29.69375,21.5125,20.640625,22.096875,19.7
0.76875,0.69375,0.778125,0.74375,0.734375,0.7625,0.7625,0.76875,0.76875,0.76875,0.740625,0.790625,0.790625,0.784375,0.784375,0.790625,0.775,0.746875,0.846875,0.778125,0.725,0.771875,0.79375,0.7,0.715625,2.275,2.390625,0.728125,0.8,0.76875,0.853125,0.753125,7.484375,4.93125,0.834375,18.09375,4.175,12.425,17.50625,18.975,14.975,0.86875,19.290625,0.75625,19.8,5.13125,21.83125,20.13125,16.88125,13.28125,22.39375,19.78125,12.478125,16.215625,0.73125,0.784375,37.8375,5.53125,0.75625,5.684375,20.384375,23.859375,0.975,21.484375,6.578125,17.7875,5.553125,15.921875,18.86875,11.884375,23.18125,19.725,18.690625,24.740625,18.59375
0.709375,0.7375,0.796875,0.7625,0.7875,0.753125,0.775,0.7875,0.79375,0.775,0.753125,0.784375,0.778125,0.71875,0.80625,0.778125,0.81875,0.78125,0.8,0.759375,0.734375,0.740625,0.81875,0.725,0.76875,2.271875,0.828125,0.765625,0.815625,0.796875,0.821875,0.746875,9.2875,5.4875,0.796875,14.35625,5.171875,10.75,18.59375,18.234375,12.696875,0.853125,20.103125,0.7625,20.1625,4.0125,20.384375,20.46875,12.43125,14.334375,23.8125,20.346875,16.65625,18.58125,0.775,0.8375,19.440625,5.5375,0.765625,7.10625,19.965625,23.590625,2.621875,21.525,8.18125,21.2375,6.853125,11.053125,21.284375,24.640625,25.9875,20.9625,51.428125,19.2375,16.828125
0.753125,0.753125,0.746875,0.73125,0.728125,0.7625,0.846875,0.79375,0.8125,0.753125,0.759375,0.7875,0.775,0.765625,0.834375,0.796875,0.778125,0.71875,0.759375,0.78125,0.759375,0.7875,0.76875,0.715625,0.78125,2.65,1.19375,0.815625,0.790625,0.7625,0.86875,0.76875,10.05,7.1,0.853125,13.75625,6.215625,12.06875,18.846875,14.64375,12.2,1.046875,19.775,0.725,21.3125,6.571875,20.6,21.075,11.01875,11.425,23.221875,20.0875,19.64375,14.115625,1.078125,0.78125,12.9125,2.35,0.790625,12.44375,19.4625,15.040625,3.925,21.784375,7.925,19.4625,9.0,13.065625,20.5625,12.8875,33.08125,20.396875,19.44375,19.253125,20.78125
0.728125,0.746875,0.7625,0.7375,0.734375,0.8,0.775,0.803125,0.771875,0.78125,0.7375,0.809375,0.784375,0.778125,0.784375,0.825,0.771875,0.709375,0.7625,0.803125,0.73125,0.771875,0.76875,0.909375,0.740625,2.3625,1.728125,0.78125,0.784375,0.83125,0.809375,0.775,10.71875,5.625,0.821875,16.134375,5.065625,13.078125,19.240625,20.090625,12.796875,3.265625,19.746875,0.734375,18.446875,7.3,17.95625,21.278125,17.096875,13.034375,22.3875,19.671875,22.45625,19.853125,1.20625,0.778125,18.384375,2.475,0.775,10.953125,22.590625,24.065625,3.234375,21.621875,7.55,26.91875,7.66875,21.796875,20.665625,16.546875,22.075,20.053125,29.13125,23.340625,18.38125
0.734375,0.734375,0.81875,0.7375,0.784375,0.78125,0.7625,0.809375,0.796875,0.784375,0.784375,0.803125,0.775,0.765625,0.815625,0.815625,0.796875,0.746875,0.8,0.7875,0.7125,0.790625,0.7625,0.84375,0.734375,2.721875,2.48125,0.734375,0.828125,0.76875,0.84375,0.784375,9.525,5.825,0.840625,11.20625,4.20625,14.546875,14.6625,15.58125,16.059375,5.521875,20.8,0.74375,21.15,10.2125,18.828125,20.93125,14.9625,20.16875,22.49375,22.309375,21.51875,20.915625,0.921875,0.78125,11.70625,2.60625,0.746875,8.2375,20.215625,21.3125,5.265625,21.459375,6.678125,17.81875,8.41875,14.309375,21.6875,18.740625,18.3375,21.65,28.6875,21.071875,20.4125
0.71875,0.753125,0.75,0.759375,0.75,0.76875,0.784375,0.78125,0.796875,0.7875,0.75,0.784375,0.8,0.728125,0.8,0.821875,0.828125,0.771875,0.815625,0.75625,0.7375,0.796875,0.803125,0.7125,0.771875,2.675,3.390625,0.75,0.80625,0.8125,0.846875,0.78125,8.609375,7.2375,0.76875,17.346875,4.85,14.1,16.3125,18.275,20.071875,8.18125,20.128125,0.70625,22.21875,11.03125,19.059375,20.7875,18.178125,13.184375,22.41875,21.6375,18.278125,13.89375,1.265625,0.76875,12.43125,2.646875,0.7625,11.634375,23.9,21.83125,3.73125,22.415625,6.125,18.5875,10.046875,18.825,31.68125,16.434375,22.7375,21.421875,18.45,20.378125,21.075
0.721875,0.740625,0.759375,0.75625,0.771875,0.803125,0.803125,0.834375,0.79375,0.76875,0.74375,0.821875,0.765625,0.80625,0.81875,0.778125,0.765625,0.69375,0.796875,0.809375,0.721875,0.765625,0.75625,0.70625,2.284375,2.521875,1.946875,0.759375,0.81875,0.821875,0.859375,0.803125,8.85,7.434375,0.7875,11.471875,5.890625,14.296875,21.95625,18.08125,18.153125,6.828125,18.678125,0.790625,19.34375,17.0125,17.865625,19.184375,13.91875,16.253125,22.603125,22.890625,21.1125,15.428125,0.871875,0.775,18.90625,2.334375,0.7625,11.503125,20.95625,19.58125,8.58125,22.66875,6.35625,45.946875,9.153125,19.540625,22.053125,19.4125,27.434375,20.70625,22.534375,20.9875,19.703125
0.709375,0.803125,0.8125,0.725,0.7875,0.834375,0.759375,0.809375,0.796875,0.771875,0.790625,0.7625,0.76875,0.753125,0.809375,0.778125,0.7875,0.840625,0.840625,0.80625,0.74375,0.803125,1.046875,1.16875,0.728125,2.484375,1.790625,0.753125,0.809375,0.78125,0.8625,0.828125,9.675,6.815625,0.79375,11.046875,8.75,13.684375,16.896875,19.978125,10.3875,4.653125,21.228125,1.1625,19.165625,13.628125,18.6875,20.515625,12.015625,14.56875,22.2375,21.875,20.690625,19.5625,1.1625,0.740625,20.125,2.89375,0.790625,8.1625,21.875,21.10625,7.540625,37.890625,6.165625,21.084375,11.178125,36.15,21.328125,17.69375,25.75625,20.31875,20.3375,21.38125,19.875
0.740625,0.79375,0.796875,0.721875,0.74375,0.78125,0.76875,0.76875,0.784375,0.84375,0.753125,0.803125,0.771875,0.759375,0.784375,0.778125,0.75625,0.778125,0.75625,0.796875,0.728125,0.765625,0.9875,3.5875,1.7875,2.58125,2.3875,0.7625,0.828125,0.784375,0.89375,0.809375,10.084375,7.24375,0.790625,12.965625,7.5125,13.959375,13.909375,17.95,14.0125,4.775,21.15,0.86875,18.4625,16.38125,21.5625,21.703125,12.428125,15.103125,21.28125,20.834375,18.678125,23.31875,0.759375,0.778125,41.8625,13.83125,0.7875,9.340625,25.253125,23.525,12.225,23.634375,7.76875,20.95,12.121875,14.8375,22.028125,19.86875,28.85,18.271875,29.184375,15.99375,21.45
0.703125,0.709375,0.796875,0.76875,0.75625,0.75,0.765625,0.7625,0.76875,0.796875,0.69375,0.803125,0.83125,0.8,0.8,0.81875,0.8125,0.80625,0.76875,0.784375,0.715625,0.778125,1.0125,1.053125,0.834375,2.48125,3.43125,0.809375,0.803125,0.79375,0.803125,0.759375,10.88125,7.228125,0.784375,10.56875,8.296875,16.340625,18.521875,20.2125,15.415625,5.7625,21.178125,1.653125,23.034375,17.334375,22.778125,20.63125,17.3,13.196875,21.9625,22.30625,20.8125,18.64375,0.784375,0.75625,19.134375,5.13125,0.7875,9.09375,22.54375,21.428125,9.36875,21.253125,9.434375,19.446875,10.9875,16.834375,20.221875,20.25,24.215625,20.321875,25.7375,23.05,19.7375
0.728125,0.759375,0.75625,0.7625,0.734375,0.746875,0.7875,0.790625,0.784375,0.778125,0.753125,0.796875,0.75,0.778125,0.890625,0.834375,0.784375,0.81875,0.78125,0.8375,0.759375,0.821875,0.778125,0.75625,0.746875,2.5,2.49375,0.73125,0.790625,0.771875,0.8375,0.890625,10.471875,7.509375,0.790625,11.884375,7.525,16.896875,16.7125,19.09375,15.690625,9.284375,20.0875,4.74375,20.19375,20.021875,21.384375,18.646875,19.8625,18.775,22.7125,21.603125,21.54375,21.76875,3.03125,0.75,29.6375,4.925,0.859375,11.815625,24.625,23.971875,12.46875,21.953125,12.809375,19.246875,13.240625,13.715625,21.2375,18.453125,27.35,46.975,22.85,41.8875,21.5875
0.790625,0.715625,0.75625,0.74375,0.771875,0.740625,0.765625,0.796875,0.76875,0.8,0.775,0.7625,0.8,0.753125,0.840625,0.78125,0.803125,0.84375,0.775,0.79375,0.728125,0.76875,0.79375,1.153125,0.7375,2.434375,2.584375,0.76875,1.228125,0.8,0.878125,0.809375,10.340625,7.1125,0.79375,11.959375,6.665625,17.175,19.79375,17.6625,18.9,9.0125,19.096875,4.284375,22.146875,19.1625,21.721875,21.053125,16.496875,21.4,22.290625,21.640625,20.9625,24.853125,1.890625,0.7875,17.175,5.378125,0.7875,11.6,22.403125,22.5125,14.0375,22.234375,9.646875,23.275,15.215625,17.06875,22.875,17.984375,36.278125,19.53125,20.815625,19.778125,20.2
0.7375,0.740625,0.7625,0.7625,0.765625,0.753125,0.778125,0.771875,0.790625,0.75,0.7875,0.78125,0.81875,0.759375,0.790625,0.78125,0.784375,0.853125,0.80625,0.765625,0.75,0.784375,1.0,0.95,1.578125,2.471875,3.25,0.740625,1.23125,0.803125,0.903125,0.790625,9.51875,7.40625,0.76875,13.240625,6.875,18.159375,19.6,17.509375,19.171875,7.05,19.21875,3.075,20.375,21.60625,19.628125,20.121875,18.49375,18.8375,23.203125,21.25625,21.665625,19.86875,5.078125,0.83125,19.103125,5.64375,0.80625,21.909375,24.471875,20.446875,12.534375,21.4125,10.484375,22.03125,11.740625,20.375,21.4125,21.08125,27.428125,21.85,29.41875,19.984375,22.03125
0.709375,0.721875,0.778125,0.7375,0.75625,0.809375,0.765625,0.75,0.765625,0.775,0.75,0.78125,0.846875,0.746875,0.803125,0.79375,0.78125,0.953125,0.85625,0.803125,0.709375,0.771875,0.821875,1.009375,0.796875,2.55,4.51875,0.784375,1.275,0.859375,0.871875,0.81875,9.5375,7.75625,0.803125,18.603125,11.315625,18.571875,15.971875,20.09375,12.54375,10.759375,20.85,2.084375,22.79375,19.471875,22.575,20.7375,18.940625,17.40625,23.096875,21.41875,20.96875,19.384375,1.884375,0.8875,18.640625,4.48125,0.809375,17.290625,42.646875,21.709375,11.51875,43.140625,18.065625,20.603125,12.51875,22.609375,21.85625,20.446875,31.153125,18.890625,21.7375,21.715625,27.2375
0.725,0.7375,0.79375,0.79375,0.75625,0.796875,0.778125,0.759375,0.7875,0.803125,0.7625,0.846875,0.778125,0.8125,0.809375,0.784375,0.8,0.8875,0.790625,0.78125,0.740625,0.7875,0.81875,0.734375,0.753125,2.41875,4.178125,0.74375,1.271875,1.140625,0.878125,0.8,11.490625,7.890625,0.80625,11.225,12.4375,13.66875,15.88125,19.575,12.734375,7.23125,20.125,3.634375,21.503125,22.546875,18.94375,20.18125,14.909375,15.40625,22.90625,21.5,21.85,19.921875,6.48125,0.85,15.53125,4.075,0.7875,18.725,23.24375,27.765625,10.940625,21.596875,18.203125,20.69375,12.703125,11.7375,22.340625,44.125,42.4,20.528125,19.55625,42.515625,20.759375
0.71875,0.746875,0.7625,0.728125,0.746875,0.784375,0.78125,0.79375,0.771875,0.784375,0.728125,0.778125,0.79375,0.815625,0.7625,0.796875,0.840625,0.846875,0.784375,0.790625,0.7125,0.8,0.86875,1.95625,1.865625,2.6625,3.225,0.80625,1.271875,1.140625,0.840625,0.846875,8.590625,6.821875,0.784375,17.509375,12.7125,15.8875,17.275,16.78125,16.85,8.5125,19.14375,4.696875,20.265625,18.715625,21.771875,20.271875,19.51875,21.371875,22.63125,22.403125,21.2,21.04375,3.5,3.684375,20.009375,5.5125,2.278125,18.584375,22.85625,26.64375,18.115625,23.3625,17.265625,21.740625,22.640625,30.453125,21.953125,19.2,38.125,21.528125,20.653125,23.975,36.73125
0.75,0.6875,0.76875,0.753125,0.759375,0.778125,0.775,0.771875,0.790625,0.775,0.790625,0.815625,0.840625,0.7625,0.796875,0.81875,0.79375,0.884375,0.825,0.88125,0.75,0.76875,3.35,0.721875,0.74375,2.446875,1.846875,0.809375,3.7,1.084375,0.884375,0.7875,8.225,8.85,0.86875,17.853125,9.34375,16.75,15.821875,18.671875,19.4,18.45,21.328125,3.359375,24.053125,14.54375,21.396875,19.8375,12.271875,19.2875,23.078125,22.56875,20.259375,20.884375,5.884375,2.671875,29.246875,5.33125,0.85625,13.1625,22.240625,22.2625,14.8875,22.296875,24.403125,35.1625,13.50625,14.584375,21.334375,23.325,38.34375,21.40625,36.534375,40.15625,37.3375
0.721875,0.703125,0.753125,0.83125,0.7625,0.825,0.7875,0.7625,0.76875,0.796875,0.7625,0.834375,0.8375,0.8125,0.765625,0.809375,0.815625,0.871875,0.80625,0.7875,0.725,0.8125,0.778125,0.71875,0.759375,2.51875,5.140625,0.803125,2.678125,1.375,0.871875,0.790625,8.80625,8.996875,0.815625,13.0125,14.51875,20.396875,17.196875,12.146875,17.10625,8.96875,20.396875,6.825,19.446875,22.2,20.434375,21.10625,19.59375,19.34375,22.309375,20.975,20.709375,22.4125,1.353125,1.125,41.975,5.409375,4.01875,13.134375,23.278125,22.10625,13.01875,21.621875,18.215625,21.98125,12.646875,23.0,22.79375,20.46875,43.490625,21.028125,32.734375,22.128125,39.684375
0.721875,0.734375,0.765625,0.7,0.803125,0.734375,0.81875,0.778125,0.778125,0.803125,0.76875,0.809375,0.8125,0.784375,0.8,0.790625,0.86875,0.903125,0.803125,0.728125,0.715625,0.7625,0.825,0.73125,2.425,2.575,1.54375,0.753125,3.096875,2.103125,0.859375,0.75625,10.959375,9.05,0.828125,10.934375,10.959375,17.203125,19.334375,14.071875,20.2,11.253125,20.2375,6.265625,21.346875,21.55,19.95,19.78125,18.63125,20.596875,22.009375,20.01875,21.340625,21.796875,5.79375,0.984375,16.7375,5.8625,0.91875,11.39375,24.853125,26.53125,18.09375,36.146875,24.365625,41.540625,14.934375,51.91875,21.78125,31.51875,36.425,21.5125,40.234375,49.071875,41.56875
0.73125,0.734375,0.76875,0.7375,0.765625,0.7375,0.821875,0.746875,0.803125,0.8,0.75625,0.8,0.78125,0.75625,0.79375,0.784375,0.78125,0.88125,0.8625,0.778125,0.709375,0.81875,0.803125,0.78125,1.5625,2.5,3.784375,0.85625,2.184375,1.896875,0.90625,0.790625,10.184375,8.15625,0.775,10.984375,10.825,18.89375,18.409375,16.771875,14.33125,13.271875,19.553125,7.446875,21.1125,19.403125,20.559375,23.15625,10.85,20.9875,22.18125,20.621875,20.30625,19.33125,7.684375,0.78125,17.1625,6.971875,0.909375,12.09375,24.25625,27.38125,20.2875,23.234375,19.440625,19.55625,18.0625,19.01875,22.55625,18.215625,45.334375,23.165625,39.340625,45.84375,41.565625
